id_country,Year,Score,GDP,Social support,Healthy life expectancy,Freedom,Generosity,Perceptions of corruption,Confidence in national government
9,2016,5.835,1.245846987,1.04684782,0.6905810240000001,0.45190239,0.144434735,0.054995815999999996,
9,2017,5.973,1.2919999999999998,1.446,0.6990000000000001,0.52,0.158,0.059000000000000004,
9,2018,6.1229999999999976,1.176,1.4480000000000002,0.7809999999999999,0.546,0.10800000000000001,0.064,
1,2005,7.152785777999999,10.41562176,0.9610428809999999,71.37150574,0.916164696,,,0.52784574
1,2007,6.994614601,10.4580965,0.9568585159999999,71.99684906,0.78208214,,,0.47624892
1,2008,7.294472693999999,10.45324135,0.9482705,72.26609039,0.83378607,,,0.579760432
1,2009,6.198601246,10.40799141,0.92945385,72.53316498,0.7485147120000001,,,0.424362034
1,2010,6.188262462999999,10.40352535,0.9499403829999999,72.66778564,0.7964955570000001,,,0.302731603
1,2011,6.518249035,10.38992119,0.944443703,73.42340851,0.8186509009999999,,,0.30866271300000003
1,2012,6.290690422000001,10.36271954,0.937023342,73.37998199,0.7545861009999999,,,0.339146554
1,2013,6.150027275,10.34913445,0.928640485,73.37998199,0.759356439,,,0.18454965899999998
1,2014,6.456477642,10.36728287,0.947864413,73.37998199,0.738472342,,,0.210619807
1,2015,6.380663395,10.402863499999999,0.95647186,73.37998199,0.73200047,,,0.277751327
1,2016,6.3610000000000015,1.342530847,1.129446745,0.878959715,0.37544730299999995,0.17664977899999998,0.061372794,
1,2017,6.403,1.3840000000000001,1.5319999999999998,0.889,0.409,0.19,0.071,
1,2018,6.31,1.251,1.538,0.965,0.449,0.142,0.07400000000000001,
10,2005,7.3763155939999985,10.62580776,0.9514698979999999,70.72361755,0.964395404,,,0.440848559
10,2007,7.241362572000001,10.69206524,0.916559398,71.03414917,0.90996182,,,0.562064052
10,2008,7.51599741,10.678689,0.923092127,71.20975494,0.9116092920000001,,,0.517427444
10,2009,7.265977382999999,10.61693096,0.902532995,71.430336,0.864004612,,,0.5903376339999999
10,2010,7.496018887000001,10.66657066,0.97024262,71.5181427,0.9046999809999999,,,0.602851212
10,2011,7.382232189,10.68531418,0.920521259,71.82653046,0.941115439,,,0.638707519
10,2012,7.560147762000001,10.67504883,0.929397464,71.74086761,0.944382191,,,0.6264972089999999
10,2013,7.434010506,10.67891121,0.915648043,71.74086761,0.935910523,,,0.579855025
10,2014,7.239147663,10.69271564,0.932719827,71.74086761,0.9452733990000001,,,0.563272059
10,2015,7.28892231,10.71233368,0.929459989,71.74086761,0.9350720640000001,,,0.49930203
10,2016,7.291,1.45181036,1.087640166,0.8312124009999999,0.5821848510000001,0.382537901,0.408665925,
10,2017,7.284,1.494,1.4780000000000002,0.831,0.613,0.385,0.384,
10,2018,7.314,1.355,1.501,0.9129999999999999,0.659,0.285,0.38299999999999995,
